TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20090219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.966,6.775,3.91,13.435,5.048,9.966,0.0,6.775,3.91,0.0,13.435,5.048,0.0,274.158,-9999,-9999,193.573,193.573,0.0,-9999,-9999,268.4,268.4,0.0,-9999,-9999,303.613,303.613,0.0,-9999,-9999,5.083,5.083,0.0,100.653,100.653,0.0,0.0,0.0,0.0,1.371,1.371,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.9957,0.0,23.1382,-9999,-9999,-9999,-9999,25.6104,0.0,29.6352,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-0.905379,0.0,-9999,-9999,-0.77005,0.0,-9999,-9999,-0.759566,0.0,0.0259346,-1.05438,-0.905379,-0.823436,-0.749958,-0.699155,-0.629594,-0.42817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444585,0.499367,0.0,-9999,-9999,-2.30404,1.49218,0.0,-9999,-9999,0.769609,0.780669,0.0,-9999,-9999,-2.38517,1.43071,0.0,-9999,-9999,0.260369,0.260369,0.453141,0.453141,0.817982,0.919897,1.0691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54138,-2.40346,-2.40346,-2.02316,-2.00078,-2.00078,-1.97731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596921,0.557084,0.792986,0.12604,0.0611278,0.107587,0.162181,0.661523,0.661523,1.34865,3.15377,1.33272,1.32713,1.55255,0.11262,0.791775,1.16197,1.16197,1.41148,1.5023,1.77682,3.69487,2.35543,1.89257,1.935,0.14277,0.41077,0.634269,1.34025,2.28681,2.35543,2.35543,3.63528,3.53883,5.06587,4.07624,0.101948,3.24571,3.53883,3.53883,3.88983,4.63471,4.89657,5.19028,-9999,-9999
20090220,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.713,7.715,2.855,13.972,4.758,10.713,0.0,7.715,2.855,0.0,13.972,4.758,0.0,276.777,-9999,-9999,179.652,179.652,0.0,-9999,-9999,280.39,280.39,0.0,-9999,-9999,315.88,315.88,0.0,-9999,-9999,5.503,5.503,0.0,100.351,100.351,0.0,0.0,0.0,0.0,0.881,0.881,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.7685,0.0,23.0152,-9999,-9999,-9999,-9999,25.3675,0.0,29.5337,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-1.07907,0.0,-9999,-9999,-0.993041,0.0,-9999,-9999,-0.955948,0.0,0.0344085,-1.35247,-1.13885,-1.07907,-0.908649,-0.879293,-0.879293,-0.575872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48403,0.683611,0.0,-9999,-9999,-2.69623,1.56291,0.0,-9999,-9999,0.650869,0.874268,0.0,-9999,-9999,-2.70456,1.55311,0.0,-9999,-9999,0.189839,0.189839,0.498405,0.588462,0.814866,0.94317,1.18222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.15937,-2.92629,-2.92629,-2.49519,-2.40797,-2.40797,-2.40797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621362,0.579894,0.827033,0.132263,0.0637862,0.111725,0.167305,0.688609,0.688609,1.39046,3.31547,1.60856,1.57293,1.78298,0.112054,1.12205,1.45849,1.4642,1.5679,1.70043,1.96634,3.93342,2.38592,1.91707,1.97988,0.148555,0.416087,0.642479,1.3576,2.38592,2.38592,2.4193,3.80107,3.4352,4.82173,3.90397,0.0902601,3.11956,3.4352,3.4352,3.79926,4.43575,4.57862,4.9101,-9999,-9999
20090221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.474,9.794,3.242,15.388,4.567,12.474,0.0,9.794,3.242,0.0,15.388,4.567,0.0,279.412,-9999,-9999,139.751,139.751,0.0,-9999,-9999,309.954,309.954,0.0,-9999,-9999,346.126,346.126,0.0,-9999,-9999,6.429,6.429,0.0,100.165,100.165,0.0,0.0,0.0,0.0,1.101,1.101,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.6464,0.0,23.0643,-9999,-9999,-9999,-9999,26.1831,0.0,30.7383,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-0.58795,0.0,-9999,-9999,-0.534042,0.0,-9999,-9999,-0.567929,0.0,0.0418751,-1.03902,-1.01251,-0.686956,-0.402019,-0.402019,-0.383326,-0.246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00883,1.39916,0.0,-9999,-9999,-2.27898,2.0264,0.0,-9999,-9999,1.13505,1.43312,0.0,-9999,-9999,-2.30776,2.01976,0.0,-9999,-9999,0.221805,0.240887,0.732073,0.838017,1.00883,1.11644,1.24212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.83197,-2.40241,-2.33065,-1.84626,-1.71938,-1.71938,-1.71938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688264,0.642331,0.925169,0.151893,0.0712981,0.122732,0.180013,0.762752,0.762752,1.49359,3.83045,1.14704,1.17637,1.4931,0.13402,0.866969,1.14358,1.16175,1.16477,1.27621,1.74029,4.13024,2.45117,1.96951,2.10559,0.167598,0.427468,0.660052,1.39473,2.45117,2.45117,2.91167,4.28326,3.10897,4.07925,3.38631,0.0600404,2.74111,3.10897,3.10897,3.28959,3.65013,3.84339,4.06708,-9999,-9999
20090222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.328,12.094,0.909,12.583,1.196,12.328,0.0,12.094,0.909,0.0,12.583,1.196,0.0,282.062,-9999,-9999,23.94,23.94,0.0,-9999,-9999,361.652,361.652,0.0,-9999,-9999,399.018,399.018,0.0,-9999,-9999,0.784,0.784,0.0,100.365,100.365,0.0,9.562,9.562,0.0,1.359,1.359,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.9957,0.0,23.6473,-9999,-9999,-9999,-9999,25.6104,0.0,30.2874,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-0.905379,0.0,-9999,-9999,-0.77005,0.0,-9999,-9999,-0.759566,0.0,0.0259346,-1.05438,-0.905379,-0.823436,-0.749958,-0.699155,-0.629594,-0.42817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444585,0.499367,0.0,-9999,-9999,-2.30404,1.49218,0.0,-9999,-9999,0.769609,0.780669,0.0,-9999,-9999,-2.38517,1.43071,0.0,-9999,-9999,0.260369,0.260369,0.453141,0.453141,0.817982,0.919897,1.0691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54138,-2.40346,-2.40346,-2.02316,-2.00078,-2.00078,-1.97731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672219,0.627357,0.895043,0.143858,0.0692145,0.120461,0.17841,0.74497,0.74497,1.48122,3.61298,1.40362,1.39741,1.65461,0.130386,0.808004,1.17484,1.17484,1.49493,1.5776,1.90939,4.15408,2.45345,1.97134,2.06711,0.160038,0.427866,0.660666,1.39603,2.45345,2.45345,2.60697,4.13297,1.21233,0.996402,1.10847,0.0530158,0.610043,0.68085,0.885718,1.21233,1.21233,1.36215,1.83332,-9999,-9999
20090223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.39,12.69,0.955,14.151,0.367,13.39,0.0,12.69,0.955,0.0,14.151,0.367,0.0,284.724,-9999,-9999,39.055,39.055,0.0,-9999,-9999,348.866,348.866,0.0,-9999,-9999,385.937,385.937,0.0,-9999,-9999,0.297,0.297,0.0,100.458,100.458,0.0,7.666,7.666,0.0,1.005,1.005,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.7685,0.0,23.5186,-9999,-9999,-9999,-9999,25.3675,0.0,30.1796,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-1.07907,0.0,-9999,-9999,-0.993041,0.0,-9999,-9999,-0.955948,0.0,0.0344085,-1.35247,-1.13885,-1.07907,-0.908649,-0.879293,-0.879293,-0.575872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48403,0.683611,0.0,-9999,-9999,-2.69623,1.56291,0.0,-9999,-9999,0.650869,0.874268,0.0,-9999,-9999,-2.70456,1.55311,0.0,-9999,-9999,0.189839,0.189839,0.498405,0.588462,0.814866,0.94317,1.18222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.15937,-2.92629,-2.92629,-2.49519,-2.40797,-2.40797,-2.40797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714603,0.666912,0.957991,0.15671,0.0740141,0.127378,0.186221,0.791941,0.791941,1.5445,3.95085,1.70116,1.65995,1.91394,0.136397,1.14097,1.47985,1.47985,1.67123,1.79367,2.12037,4.5688,2.49136,2.0018,2.14671,0.17273,0.434476,0.670874,1.4176,2.49136,2.49136,2.93704,4.44326,1.8451,1.59724,1.69904,0.0712864,0.992227,1.1071,1.42919,1.8451,1.8451,2.01879,2.64461,-9999,-9999
20090224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.461,11.065,1.592,13.978,2.399,12.461,0.0,11.065,1.592,0.0,13.978,2.399,0.0,287.399,-9999,-9999,118.775,118.775,0.0,-9999,-9999,331.404,331.404,0.0,-9999,-9999,368.071,368.071,0.0,-9999,-9999,1.655,1.655,0.0,100.36,100.36,0.0,0.276,0.276,0.0,0.793,0.793,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.6464,0.0,23.5123,-9999,-9999,-9999,-9999,26.1831,0.0,31.3353,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-0.58795,0.0,-9999,-9999,-0.534042,0.0,-9999,-9999,-0.567929,0.0,0.0418751,-1.03902,-1.01251,-0.686956,-0.402019,-0.402019,-0.383326,-0.246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00883,1.39916,0.0,-9999,-9999,-2.27898,2.0264,0.0,-9999,-9999,1.13505,1.43312,0.0,-9999,-9999,-2.30776,2.01976,0.0,-9999,-9999,0.221805,0.240887,0.732073,0.838017,1.00883,1.11644,1.24212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.83197,-2.40241,-2.33065,-1.84626,-1.71938,-1.71938,-1.71938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679787,0.63442,0.907714,0.146865,0.0701318,0.121618,0.1795,0.753358,0.753358,1.48992,3.69363,1.13317,1.16846,1.47564,0.128917,0.866457,1.12631,1.15538,1.15538,1.26774,1.73662,3.99341,2.45652,1.9738,2.08326,0.162821,0.428401,0.661492,1.39778,2.45652,2.45652,2.70674,4.19581,3.03068,3.72054,3.19124,0.0491739,2.84616,2.84616,3.01685,3.03068,3.55253,3.61287,3.67812,-9999,-9999
20090225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.927,9.695,1.234,12.267,1.967,10.927,0.0,9.695,1.234,0.0,12.267,1.967,0.0,290.085,-9999,-9999,132.073,132.073,0.0,-9999,-9999,306.238,306.238,0.0,-9999,-9999,342.325,342.325,0.0,-9999,-9999,1.796,1.796,0.0,100.36,100.36,0.0,1.087,1.087,0.0,1.342,1.342,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.9957,0.0,24.0719,-9999,-9999,-9999,-9999,25.6104,0.0,30.8312,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-0.905379,0.0,-9999,-9999,-0.77005,0.0,-9999,-9999,-0.759566,0.0,0.0259346,-1.05438,-0.905379,-0.823436,-0.749958,-0.699155,-0.629594,-0.42817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444585,0.499367,0.0,-9999,-9999,-2.30404,1.49218,0.0,-9999,-9999,0.769609,0.780669,0.0,-9999,-9999,-2.38517,1.43071,0.0,-9999,-9999,0.260369,0.260369,0.453141,0.453141,0.817982,0.919897,1.0691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54138,-2.40346,-2.40346,-2.02316,-2.00078,-2.00078,-1.97731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619448,0.578107,0.818489,0.128854,0.0633178,0.111745,0.168275,0.686488,0.686488,1.39894,3.21834,1.34874,1.34816,1.57806,0.115329,0.79787,1.16613,1.16613,1.43645,1.52483,1.82711,3.75944,2.40114,1.92931,1.97015,0.14631,0.418743,0.646579,1.36626,2.24674,2.40114,2.40114,3.75632,3.10385,3.95014,3.33769,0.0532236,3.0344,3.10385,3.10385,3.12725,3.72775,3.7495,3.91148,-9999,-9999
20090226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.805,8.672,2.055,13.124,2.784,10.805,0.0,8.672,2.055,0.0,13.124,2.784,0.0,292.78,-9999,-9999,149.537,149.537,0.0,-9999,-9999,291.394,291.394,0.0,-9999,-9999,327.138,327.138,0.0,-9999,-9999,2.627,2.627,0.0,100.558,100.558,0.0,0.0,0.0,0.0,1.332,1.332,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.7685,0.0,23.7984,-9999,-9999,-9999,-9999,25.3675,0.0,30.5387,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-1.07907,0.0,-9999,-9999,-0.993041,0.0,-9999,-9999,-0.955948,0.0,0.0344085,-1.35247,-1.13885,-1.07907,-0.908649,-0.879293,-0.879293,-0.575872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48403,0.683611,0.0,-9999,-9999,-2.69623,1.56291,0.0,-9999,-9999,0.650869,0.874268,0.0,-9999,-9999,-2.70456,1.55311,0.0,-9999,-9999,0.189839,0.189839,0.498405,0.588462,0.814866,0.94317,1.18222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.15937,-2.92629,-2.92629,-2.49519,-2.40797,-2.40797,-2.40797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618065,0.576816,0.818303,0.129363,0.0632443,0.111409,0.167581,0.684955,0.684955,1.39311,3.2342,1.60116,1.56986,1.77425,0.109074,1.12233,1.45298,1.46388,1.56425,1.69714,1.96899,3.85215,2.39427,1.92378,1.96948,0.146475,0.417544,0.644728,1.36235,2.28713,2.39427,2.39427,3.75634,3.32746,4.36938,3.63403,0.0631095,3.21224,3.32746,3.32746,3.52205,3.93284,4.11613,4.35649,-9999,-9999
20090227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.006,9.02,1.741,13.165,3.263,11.006,0.0,9.02,1.741,0.0,13.165,3.263,0.0,295.485,-9999,-9999,166.71,166.71,0.0,-9999,-9999,290.082,290.082,0.0,-9999,-9999,325.795,325.795,0.0,-9999,-9999,3.323,3.323,0.0,100.421,100.421,0.0,0.0,0.0,0.0,0.962,0.962,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.6464,0.0,23.6514,-9999,-9999,-9999,-9999,26.1831,0.0,31.5206,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-0.58795,0.0,-9999,-9999,-0.534042,0.0,-9999,-9999,-0.567929,0.0,0.0418751,-1.03902,-1.01251,-0.686956,-0.402019,-0.402019,-0.383326,-0.246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00883,1.39916,0.0,-9999,-9999,-2.27898,2.0264,0.0,-9999,-9999,1.13505,1.43312,0.0,-9999,-9999,-2.30776,2.01976,0.0,-9999,-9999,0.221805,0.240887,0.732073,0.838017,1.00883,1.11644,1.24212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.83197,-2.40241,-2.33065,-1.84626,-1.71938,-1.71938,-1.71938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625677,0.58392,0.829484,0.131589,0.0640991,0.112662,0.169029,0.693391,0.693391,1.40486,3.29296,1.0772,1.11796,1.39741,0.113892,0.855985,1.07661,1.09541,1.09541,1.21363,1.65156,3.59274,2.40174,1.92979,1.98387,0.14843,0.418847,0.646741,1.36661,2.3438,2.40174,2.40174,3.81123,3.4823,4.70994,3.86942,0.0750587,3.3298,3.4823,3.4823,3.88571,4.31329,4.3998,4.73672,-9999,-9999
20090228,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.682,11.009,3.711,18.675,5.301,14.682,0.0,11.009,3.711,0.0,18.675,5.301,0.0,298.197,-9999,-9999,176.73,176.73,0.0,-9999,-9999,307.74,307.74,0.0,-9999,-9999,343.861,343.861,0.0,-9999,-9999,8.356,8.356,0.0,100.183,100.183,0.0,0.0,0.0,0.0,1.651,1.651,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.9957,0.0,24.1398,-9999,-9999,-9999,-9999,25.6104,0.0,30.9182,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-0.905379,0.0,-9999,-9999,-0.77005,0.0,-9999,-9999,-0.759566,0.0,0.0259346,-1.05438,-0.905379,-0.823436,-0.749958,-0.699155,-0.629594,-0.42817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444585,0.499367,0.0,-9999,-9999,-2.30404,1.49218,0.0,-9999,-9999,0.769609,0.780669,0.0,-9999,-9999,-2.38517,1.43071,0.0,-9999,-9999,0.260369,0.260369,0.453141,0.453141,0.817982,0.919897,1.0691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54138,-2.40346,-2.40346,-2.02316,-2.00078,-2.00078,-1.97731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782252,0.730046,1.07028,0.183393,0.0821465,0.137818,0.196408,0.866911,0.866911,1.62602,4.6562,1.53294,1.5001,1.82985,0.170203,0.826003,1.1922,1.1922,1.61687,1.68763,2.05419,5.19731,2.52537,2.02912,2.29332,0.202429,0.440407,0.680032,1.43695,2.52537,2.52537,3.81875,4.99726,3.46138,4.79796,3.88536,0.0905473,3.12184,3.46138,3.46138,3.84822,4.42758,4.51771,4.87054,-9999,-9999
20090301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.738,14.041,2.679,19.669,4.043,16.738,0.0,14.041,2.679,0.0,19.669,4.043,0.0,300.915,-9999,-9999,167.614,167.614,0.0,-9999,-9999,325.189,325.189,0.0,-9999,-9999,361.713,361.713,0.0,-9999,-9999,9.608,9.608,0.0,100.057,100.057,0.0,0.0,0.0,0.0,1.319,1.319,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.7685,0.0,23.8107,-9999,-9999,-9999,-9999,25.3675,0.0,30.5545,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-1.07907,0.0,-9999,-9999,-0.993041,0.0,-9999,-9999,-0.955948,0.0,0.0344085,-1.35247,-1.13885,-1.07907,-0.908649,-0.879293,-0.879293,-0.575872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48403,0.683611,0.0,-9999,-9999,-2.69623,1.56291,0.0,-9999,-9999,0.650869,0.874268,0.0,-9999,-9999,-2.70456,1.55311,0.0,-9999,-9999,0.189839,0.189839,0.498405,0.588462,0.814866,0.94317,1.18222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.15937,-2.92629,-2.92629,-2.49519,-2.40797,-2.40797,-2.40797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862277,0.804731,1.18833,0.207553,0.0911683,0.150933,0.211388,0.955598,0.955598,1.74747,5.28228,1.87004,1.79777,2.14428,0.1875,1.16614,1.50341,1.50341,1.83489,1.94135,2.32334,5.90023,2.60015,2.08921,2.44342,0.23102,0.453449,0.700169,1.4795,2.60015,2.60015,4.42271,5.57831,3.45292,4.68836,3.82111,0.0824005,3.08424,3.45292,3.45292,3.85607,4.32299,4.37178,4.72539,-9999,-9999
20090302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.692,13.278,1.319,16.23,1.316,14.692,0.0,13.278,1.319,0.0,16.23,1.316,0.0,303.639,-9999,-9999,63.435,63.435,0.0,-9999,-9999,345.735,345.735,0.0,-9999,-9999,382.733,382.733,0.0,-9999,-9999,4.311,4.311,0.0,100.076,100.076,0.0,1.119,1.119,0.0,1.309,1.309,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,19.6464,0.0,23.6091,-9999,-9999,-9999,-9999,26.1831,0.0,31.4642,-9999,-9999,-9999,-9999,11.0,3,25,23,0,0,-0.58795,0.0,-9999,-9999,-0.534042,0.0,-9999,-9999,-0.567929,0.0,0.0418751,-1.03902,-1.01251,-0.686956,-0.402019,-0.402019,-0.383326,-0.246697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00883,1.39916,0.0,-9999,-9999,-2.27898,2.0264,0.0,-9999,-9999,1.13505,1.43312,0.0,-9999,-9999,-2.30776,2.01976,0.0,-9999,-9999,0.221805,0.240887,0.732073,0.838017,1.00883,1.11644,1.24212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.83197,-2.40241,-2.33065,-1.84626,-1.71938,-1.71938,-1.71938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76929,0.717949,1.0411,0.174334,0.0802837,0.136204,0.195922,0.852547,0.852547,1.62291,4.41339,1.22972,1.25199,1.60903,0.156176,0.882879,1.17522,1.17522,1.25457,1.35724,1.86961,4.71318,2.53583,2.03753,2.25232,0.191505,0.442232,0.682849,1.4429,2.53583,2.53583,3.41827,4.85315,2.24683,2.3083,2.18952,0.0570141,1.57308,1.73086,2.1444,2.24683,2.32012,2.34638,2.97095,-9999,-9999
